"ApkName","FieldName","OriginalText","TranslatedText",
"Backup.apk","app_name","Backup","Backup",
"Backup.apk","local_app_name","Backup","B. Local",
"Backup.apk","button_backup","Backup","Crear Copia",
"Backup.apk","cloud_backup","Backup","Backup",
"Backup.apk","backup_finished","Backup completed","¡Copia de seguridad completa!",
"Backup.apk","task_backup_finished_local","Backup completed","Backup completo",
"Backup.apk","backup_error","Backup Error","Error de Backup",
"Backup.apk","task_backup_failed","Backup failed","Backup Fallido",
"Backup.apk","backup_failed","Backup failed, please try again","Fallida",
"Backup.apk","auto_backup_interval","Backup frequency (in days)","Frecuencia(en días)",
"Backup.apk","auto_backup_choose","Backup items","Backup",
"Backup.apk","task_local_backup_cancel_dialog","Backup not yet completed\nClick OK to cancel this task","Backup incompleto\nPresione Aceptar para descartar el Backup",
"Backup.apk","task_cloud_backup_cancel_dialog","Backup not yet completed\nClick OK to cancel this task","Backup incompleto\nPresione Aceptar para descartar la tarea",
"Backup.apk","settings_summary","Backup phone and messaging settings","Ajustes de sistema, teléfono y mensajes",
"Backup.apk","backup_report","Backup report","Reporte de Backup",
"Backup.apk","task_backup_succeed","Backup succeeded","Backup Completo",
"Backup.apk","sc_bad_request","Bad request","Pedido invalida",
"Backup.apk","system_package_label-system_package_label-string-array-item3","Browser","Navegador",
"Backup.apk","system_data_label-system_data_label-string-array-item1","Call log","Registro de llamadas",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item1","Call log","Registro de Llamadas",
"Backup.apk","call_title","Call logs","Llamadas",
"Backup.apk","cloud_sim_data-cloud_sim_data-string-array-item0","Call logs","Registro de Llamadas",
"Backup.apk","system_package_label-system_package_label-string-array-item4","Camera","Cámara",
"Backup.apk","button_cancel","Cancel","Cancelar",
"Backup.apk","cancel","Cancel","Cancelar",
"Backup.apk","cancel_backup","Cancel Backup","Cancelar",
"Backup.apk","cancel_restore","Cancel Restore","Cancelar",
"Backup.apk","task_canceled_all_local","Cancel task","Cancelar tarea",
"Backup.apk","task_canceled","Cancelled","Canceleda",
"Backup.apk","task_backup_cancel_progress","Cancelling backup...","Deteniendo y descartando Backup...",
"Backup.apk","task_restore_cancel_progress","Cancelling...","Deteniendo...",
"Backup.apk","guarded_mode_dialog_message","Cannot backup/restore in guarded mode","No puede hacerse Backup ni restaurar en modo Guardado",
"Backup.apk","auto_backup_choose_title","Choose backup items","Nombre del Backup",
"Backup.apk","reverse_all","Clear all","Invertir selección",
"Backup.apk","cloud_restore_guide","Click Start restoring to restore data\n You may also restore %s in Backup","Click iniciar para recuperar los datos\n Tambien puedes recuperar %s en Backup",
"Backup.apk","cloud_home_title","Cloud","Backup en línea",
"Backup.apk","cloud_app_name","Cloud Backup","B. en línea",
"Backup.apk","cloud_backup_window_title","Cloud Backup","Backup en línea",
"Backup.apk","cloud_restore_window_title","Cloud Recovery","Restauración en línea",
"Backup.apk","sc_service_unavailable","Cloud service unavailable","Servicio no disponible",
"Backup.apk","contact_title","Contacts","Contactos",
"Backup.apk","system_data_label-system_data_label-string-array-item0","Contacts","Contactos",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item0","Contacts","Contactos",
"Backup.apk","cloud_account_data-cloud_account_data-string-array-item0","Contacts","Contactos",
"Backup.apk","current_sim","Current SIM card","SIM actual",
"Backup.apk","system_data_label-system_data_label-string-array-item9","CurrentTheme","Theme actual",
"Backup.apk","auto_backup_interval_min","Daily","1 día",
"Backup.apk","app_type_desc-app_type_desc-string-array-item0","Data","(Datos)",
"Backup.apk","delete","Delete","Borrar",
"Backup.apk","delete_backup","Delete Backup","Eliminar copia de seguridad",
"Backup.apk","menu_patch_delete","Delete backup(s)","Eliminar",
"Backup.apk","backup_delete","Delete:","Eliminar",
"Backup.apk","delete_backup_process","Deleting backup(s), please wait...","Eliminación de copia de seguridad...",
"Backup.apk","system_data_label-system_data_label-string-array-item5","Desktop layout","Escritorios",
"Backup.apk","system_data_label-system_data_label-string-array-item8","DND","Anti-Desconocidos",
"Backup.apk","sc_unaccess_password_file","Don\'t store WLAN password details","No se puede acceder a los archivos de claves WiFi",
"Backup.apk","auto_backup_open","Enable automatic backup","Activar Backup automático",
"Backup.apk","task_failed","Failed","Fallida",
"Backup.apk","system_package_label-system_package_label-string-array-item5","File Explorer","Archivos",
"Backup.apk","button_finish","Finish","Finalizar",
"Backup.apk","task_finished","Finished","Finalizada",
"Backup.apk","system_package_label-system_package_label-string-array-item0","Gallery","Galería",
"Backup.apk","guarded_mode_dialog_title","Guarded mode","Modo Guardado",
"Backup.apk","sc_internal_server_error","Internal server error","Error interno de servidor",
"Backup.apk","data_no_enough_space_warning","Internal storage has less than 30MB free, restore may fail, are you sure you want to proceed?","30Mb de almacenamiento interno, ¿Continuar?",
"Backup.apk","sc_unauthorized","Invalid verification, please re-login","Sin autoraización",
"Backup.apk","cloud_last_backup","Last backup:","Último backup",
"Backup.apk","menu_formal_host","Live Server","Servidor oficial",
"Backup.apk","local_home_title","Local backup","B. Local",
"Backup.apk","local_backup_window_title","Local backup data","Backup Local",
"Backup.apk","local_restore_window_title","Local Recovery","Restauración Local",
"Backup.apk","current_account","Logged in as: %s","Cuenta actual, %s",
"Backup.apk","account_login","Login","Ingresar",
"Backup.apk","miliao_account_login","Login MiTalk","Ingresar con MiTalk",
"Backup.apk","cloud_backup_hint","Login to securely store and restore your backups","Debe estar logueado en MIUI para respaldar y restaurar\nActive el Backup automático para asegurar sus datos",
"Backup.apk","cloud_backup_login","Login using your Xiaomi account","Ingresar a MIUI",
"Backup.apk","system_data_label-system_data_label-string-array-item2","Messages","Mensajes",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item2","Messages","Mensajes",
